OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductID,ProductName,Category,Quantity,UnitPrice,SalesAmount,Discount,Profit
O01526,2025-02-17,C090,Customer 90,Region 4,City 1,P013,Product 13,Category 13,2,47.04,94.08,10,9.33
O01527,2025-12-30,C242,Customer 242,Region 7,City 3,P027,Product 27,Category 12,9,273.37,2460.33,20,429.62
O01528,2025-08-07,C183,Customer 183,Region 1,City 4,P044,Product 44,Category 14,3,37.1,111.3,10,8.09
O01529,2025-02-06,C265,Customer 265,Region 8,City 26,P045,Product 45,Category 15,9,189.29,1703.61,15,376.46
O01530,2025-11-16,C139,Customer 139,Region 8,City 20,P031,Product 31,Category 1,6,69.9,419.4,20,57.6
O01531,2025-11-20,C165,Customer 165,Region 9,City 16,P094,Product 94,Category 4,4,65.36,261.44,15,69.13
O01532,2025-12-25,C180,Customer 180,Region 3,City 1,P047,Product 47,Category 2,2,198.11,396.22,20,37.66
O01533,2025-07-28,C085,Customer 85,Region 3,City 26,P086,Product 86,Category 11,1,371.95,371.95,10,64.02
O01534,2025-03-06,C086,Customer 86,Region 5,City 27,P006,Product 6,Category 6,1,65.37,65.37,10,5.12
O01535,2025-07-06,C186,Customer 186,Region 8,City 7,P014,Product 14,Category 14,9,159.28,1433.52,5,317.74
O01536,2025-01-07,C292,Customer 292,Region 7,City 23,P076,Product 76,Category 1,7,21.06,147.42,0,16.36
O01537,2025-11-16,C086,Customer 86,Region 5,City 27,P016,Product 16,Category 1,7,29.92,209.44,20,47.19
O01538,2025-11-15,C242,Customer 242,Region 7,City 3,P051,Product 51,Category 6,6,16.21,97.26,15,24.12
O01539,2025-08-23,C151,Customer 151,Region 10,City 2,P065,Product 65,Category 5,10,194.4,1944.0,15,447.15
O01540,2025-07-19,C117,Customer 117,Region 10,City 28,P040,Product 40,Category 10,1,456.29,456.29,0,114.71
O01541,2025-01-04,C039,Customer 39,Region 6,City 10,P073,Product 73,Category 13,4,98.73,394.92,10,59.58
O01542,2025-10-18,C023,Customer 23,Region 8,City 24,P039,Product 39,Category 9,9,489.97,4409.73,10,547.34
O01543,2025-05-20,C168,Customer 168,Region 7,City 19,P004,Product 4,Category 4,2,446.21,892.42,15,129.76
O01544,2025-09-22,C123,Customer 123,Region 5,City 4,P040,Product 40,Category 10,5,456.29,2281.45,15,204.55
O01545,2025-03-12,C143,Customer 143,Region 8,City 24,P098,Product 98,Category 8,3,335.46,1006.38,5,81.3
O01546,2025-03-14,C191,Customer 191,Region 5,City 12,P033,Product 33,Category 3,5,392.37,1961.85,5,224.78
O01547,2025-08-15,C243,Customer 243,Region 10,City 4,P045,Product 45,Category 15,2,189.29,378.58,15,26.06
O01548,2025-10-22,C033,Customer 33,Region 1,City 4,P055,Product 55,Category 10,2,215.67,431.34,10,84.38
O01549,2025-05-19,C111,Customer 111,Region 7,City 22,P073,Product 73,Category 13,3,98.73,296.19,20,58.62
O01550,2025-08-24,C282,Customer 282,Region 1,City 13,P023,Product 23,Category 8,6,444.27,2665.62,15,583.94
O01551,2025-05-14,C048,Customer 48,Region 10,City 19,P070,Product 70,Category 10,8,231.01,1848.08,15,254.04
O01552,2025-04-21,C098,Customer 98,Region 5,City 9,P024,Product 24,Category 9,8,73.05,584.4,20,130.74
O01553,2025-08-27,C113,Customer 113,Region 8,City 24,P087,Product 87,Category 12,7,230.44,1613.08,0,119.37
O01554,2025-07-21,C126,Customer 126,Region 7,City 7,P066,Product 66,Category 6,7,79.06,553.42,5,80.54
O01555,2025-01-28,C082,Customer 82,Region 6,City 23,P041,Product 41,Category 11,2,267.12,534.24,15,90.38
O01556,2025-06-11,C210,Customer 210,Region 7,City 1,P034,Product 34,Category 4,10,389.34,3893.4,10,810.1
O01557,2025-02-15,C275,Customer 275,Region 9,City 6,P004,Product 4,Category 4,9,446.21,4015.89,0,665.59
O01558,2025-05-09,C120,Customer 120,Region 8,City 1,P012,Product 12,Category 12,7,453.15,3172.05,5,717.36
O01559,2025-07-30,C203,Customer 203,Region 9,City 24,P010,Product 10,Category 10,3,293.01,879.03,15,250.63
O01560,2025-10-30,C242,Customer 242,Region 7,City 3,P021,Product 21,Category 6,3,126.09,378.27,10,35.93
O01561,2025-09-14,C148,Customer 148,Region 1,City 29,P079,Product 79,Category 4,9,47.04,423.36,20,65.25
O01562,2025-04-06,C021,Customer 21,Region 5,City 22,P093,Product 93,Category 3,3,53.85,161.55,15,16.64
O01563,2025-10-26,C250,Customer 250,Region 5,City 11,P021,Product 21,Category 6,9,126.09,1134.81,20,188.0
O01564,2025-08-11,C012,Customer 12,Region 1,City 13,P062,Product 62,Category 2,10,167.7,1677.0,10,211.22
O01565,2025-11-08,C135,Customer 135,Region 2,City 16,P050,Product 50,Category 5,1,464.52,464.52,15,29.28
O01566,2025-07-06,C045,Customer 45,Region 4,City 16,P057,Product 57,Category 12,8,310.13,2481.04,10,431.36
O01567,2025-01-14,C060,Customer 60,Region 4,City 1,P021,Product 21,Category 6,3,126.09,378.27,15,24.68
O01568,2025-02-07,C160,Customer 160,Region 7,City 11,P039,Product 39,Category 9,3,489.97,1469.91,5,176.9
O01569,2025-08-09,C221,Customer 221,Region 1,City 12,P015,Product 15,Category 15,6,366.97,2201.82,10,417.05
O01570,2025-08-03,C218,Customer 218,Region 4,City 9,P097,Product 97,Category 7,6,226.37,1358.22,5,379.96
O01571,2025-03-18,C034,Customer 34,Region 2,City 5,P056,Product 56,Category 11,9,261.99,2357.91,15,176.23
O01572,2025-05-11,C072,Customer 72,Region 9,City 13,P029,Product 29,Category 14,1,260.21,260.21,0,54.01
O01573,2025-08-13,C023,Customer 23,Region 8,City 24,P052,Product 52,Category 7,9,409.71,3687.39,15,199.57
O01574,2025-06-24,C170,Customer 170,Region 4,City 21,P054,Product 54,Category 9,3,12.91,38.73,0,2.1
O01575,2025-08-19,C023,Customer 23,Region 8,City 24,P010,Product 10,Category 10,5,293.01,1465.05,0,237.48
O01576,2025-11-25,C115,Customer 115,Region 5,City 26,P064,Product 64,Category 4,6,445.94,2675.64,5,694.44
O01577,2025-01-30,C092,Customer 92,Region 2,City 3,P005,Product 5,Category 5,3,86.73,260.19,5,37.21
O01578,2025-02-15,C019,Customer 19,Region 1,City 20,P074,Product 74,Category 14,4,291.07,1164.28,5,177.63
O01579,2025-04-21,C047,Customer 47,Region 2,City 18,P054,Product 54,Category 9,9,12.91,116.19,15,10.61
O01580,2025-01-17,C043,Customer 43,Region 9,City 14,P051,Product 51,Category 6,3,16.21,48.63,5,11.57
O01581,2025-12-25,C220,Customer 220,Region 9,City 11,P019,Product 19,Category 4,3,20.62,61.86,15,15.06
O01582,2025-12-28,C246,Customer 246,Region 10,City 7,P055,Product 55,Category 10,5,215.67,1078.35,20,113.97
O01583,2025-08-01,C219,Customer 219,Region 1,City 10,P042,Product 42,Category 12,9,416.99,3752.91,15,426.23
O01584,2025-11-20,C141,Customer 141,Region 2,City 22,P028,Product 28,Category 13,8,186.78,1494.24,5,297.8
O01585,2025-03-13,C196,Customer 196,Region 6,City 17,P042,Product 42,Category 12,9,416.99,3752.91,10,1099.06
O01586,2025-05-05,C163,Customer 163,Region 5,City 14,P059,Product 59,Category 14,6,348.66,2091.96,5,173.16
O01587,2025-04-15,C275,Customer 275,Region 9,City 6,P015,Product 15,Category 15,5,366.97,1834.85,10,178.99
O01588,2025-01-15,C208,Customer 208,Region 9,City 29,P084,Product 84,Category 9,3,410.58,1231.74,20,343.3
O01589,2025-11-15,C028,Customer 28,Region 1,City 29,P050,Product 50,Category 5,1,464.52,464.52,5,102.01
O01590,2025-08-28,C047,Customer 47,Region 2,City 18,P037,Product 37,Category 7,4,329.5,1318.0,0,232.9
O01591,2025-06-10,C260,Customer 260,Region 3,City 21,P097,Product 97,Category 7,1,226.37,226.37,20,62.12
O01592,2025-11-16,C117,Customer 117,Region 10,City 28,P078,Product 78,Category 3,7,382.56,2677.92,15,713.85
O01593,2025-02-23,C124,Customer 124,Region 5,City 5,P054,Product 54,Category 9,10,12.91,129.1,0,33.85
O01594,2025-03-20,C117,Customer 117,Region 10,City 28,P091,Product 91,Category 1,3,338.65,1015.95,0,182.45
O01595,2025-09-25,C111,Customer 111,Region 7,City 22,P059,Product 59,Category 14,4,348.66,1394.64,10,165.82
O01596,2025-06-20,C291,Customer 291,Region 4,City 22,P003,Product 3,Category 3,5,436.22,2181.1,10,391.19
O01597,2025-07-11,C232,Customer 232,Region 2,City 23,P087,Product 87,Category 12,1,230.44,230.44,20,59.03
O01598,2025-02-04,C122,Customer 122,Region 3,City 3,P026,Product 26,Category 11,6,474.87,2849.22,0,718.87
O01599,2025-07-20,C181,Customer 181,Region 4,City 2,P042,Product 42,Category 12,9,416.99,3752.91,20,441.26
O01600,2025-12-26,C033,Customer 33,Region 1,City 4,P035,Product 35,Category 5,10,149.03,1490.3,15,228.72
O01601,2025-12-22,C080,Customer 80,Region 8,City 21,P066,Product 66,Category 6,2,79.06,158.12,10,42.33
O01602,2025-06-14,C046,Customer 46,Region 4,City 17,P047,Product 47,Category 2,7,198.11,1386.77,10,119.06
O01603,2025-01-10,C096,Customer 96,Region 4,City 7,P069,Product 69,Category 9,2,386.3,772.6,10,75.58
O01604,2025-06-08,C263,Customer 263,Region 2,City 24,P069,Product 69,Category 9,3,386.3,1158.9,0,159.44
O01605,2025-08-26,C018,Customer 18,Region 9,City 19,P030,Product 30,Category 15,8,225.39,1803.12,20,382.6
O01606,2025-08-29,C091,Customer 91,Region 8,City 2,P076,Product 76,Category 1,6,21.06,126.36,20,25.06
O01607,2025-09-08,C056,Customer 56,Region 10,City 27,P075,Product 75,Category 15,2,418.32,836.64,10,134.15
O01608,2025-09-10,C230,Customer 230,Region 1,City 21,P077,Product 77,Category 2,4,475.01,1900.04,0,419.04
O01609,2025-05-21,C190,Customer 190,Region 3,City 11,P069,Product 69,Category 9,1,386.3,386.3,15,58.85
O01610,2025-08-18,C252,Customer 252,Region 6,City 13,P025,Product 25,Category 10,9,34.77,312.93,10,82.66
O01611,2025-03-18,C207,Customer 207,Region 2,City 28,P014,Product 14,Category 14,2,159.28,318.56,10,73.99
O01612,2025-03-03,C084,Customer 84,Region 9,City 25,P045,Product 45,Category 15,8,189.29,1514.32,20,358.08
O01613,2025-09-06,C125,Customer 125,Region 6,City 6,P029,Product 29,Category 14,5,260.21,1301.05,20,87.1
O01614,2025-07-22,C268,Customer 268,Region 8,City 29,P042,Product 42,Category 12,5,416.99,2084.95,10,553.7
O01615,2025-01-25,C005,Customer 5,Region 8,City 6,P056,Product 56,Category 11,7,261.99,1833.93,5,359.86
O01616,2025-05-05,C218,Customer 218,Region 4,City 9,P010,Product 10,Category 10,9,293.01,2637.09,5,594.47
O01617,2025-08-14,C018,Customer 18,Region 9,City 19,P060,Product 60,Category 15,8,197.8,1582.4,0,378.38
O01618,2025-09-09,C291,Customer 291,Region 4,City 22,P078,Product 78,Category 3,3,382.56,1147.68,10,114.53
O01619,2025-07-31,C083,Customer 83,Region 1,City 24,P045,Product 45,Category 15,6,189.29,1135.74,5,319.42
O01620,2025-05-07,C155,Customer 155,Region 3,City 6,P046,Product 46,Category 1,10,42.09,420.9,5,64.19
O01621,2025-04-11,C228,Customer 228,Region 7,City 19,P044,Product 44,Category 14,9,37.1,333.9,0,46.38
O01622,2025-04-05,C002,Customer 2,Region 1,City 3,P096,Product 96,Category 6,9,437.68,3939.12,20,638.77
O01623,2025-07-28,C206,Customer 206,Region 7,City 27,P006,Product 6,Category 6,1,65.37,65.37,10,6.46
O01624,2025-10-09,C195,Customer 195,Region 1,City 16,P060,Product 60,Category 15,1,197.8,197.8,10,52.43
O01625,2025-10-04,C277,Customer 277,Region 10,City 8,P096,Product 96,Category 6,10,437.68,4376.8,15,379.16
O01626,2025-09-22,C024,Customer 24,Region 2,City 25,P081,Product 81,Category 6,9,112.74,1014.66,5,150.28
O01627,2025-09-13,C055,Customer 55,Region 4,City 26,P020,Product 20,Category 5,3,261.28,783.84,5,164.49
O01628,2025-05-27,C242,Customer 242,Region 7,City 3,P075,Product 75,Category 15,7,418.32,2928.24,0,778.98
O01629,2025-03-25,C012,Customer 12,Region 1,City 13,P010,Product 10,Category 10,9,293.01,2637.09,15,525.75
O01630,2025-12-15,C253,Customer 253,Region 7,City 14,P071,Product 71,Category 11,4,289.19,1156.76,10,134.28
O01631,2025-04-27,C242,Customer 242,Region 7,City 3,P014,Product 14,Category 14,5,159.28,796.4,20,169.77
O01632,2025-04-24,C160,Customer 160,Region 7,City 11,P088,Product 88,Category 13,1,289.01,289.01,10,59.81
O01633,2025-07-09,C236,Customer 236,Region 10,City 27,P022,Product 22,Category 7,7,474.2,3319.4,5,638.46
O01634,2025-09-14,C223,Customer 223,Region 3,City 14,P076,Product 76,Category 1,9,21.06,189.54,15,40.13
O01635,2025-03-19,C222,Customer 222,Region 8,City 13,P026,Product 26,Category 11,4,474.87,1899.48,20,549.97
O01636,2025-04-03,C044,Customer 44,Region 2,City 15,P070,Product 70,Category 10,7,231.01,1617.07,10,203.21
O01637,2025-08-17,C280,Customer 280,Region 4,City 11,P066,Product 66,Category 6,3,79.06,237.18,20,24.64
O01638,2025-02-18,C005,Customer 5,Region 8,City 6,P024,Product 24,Category 9,2,73.05,146.1,0,22.08
O01639,2025-01-09,C060,Customer 60,Region 4,City 1,P089,Product 89,Category 14,5,220.92,1104.6,0,324.69
O01640,2025-12-26,C010,Customer 10,Region 6,City 11,P023,Product 23,Category 8,1,444.27,444.27,15,122.76
O01641,2025-08-08,C272,Customer 272,Region 5,City 3,P065,Product 65,Category 5,6,194.4,1166.4,20,280.52
O01642,2025-11-29,C050,Customer 50,Region 7,City 21,P075,Product 75,Category 15,4,418.32,1673.28,15,217.81
O01643,2025-01-03,C033,Customer 33,Region 1,City 4,P088,Product 88,Category 13,6,289.01,1734.06,0,503.31
O01644,2025-02-03,C084,Customer 84,Region 9,City 25,P079,Product 79,Category 4,4,47.04,188.16,0,29.72
O01645,2025-08-21,C182,Customer 182,Region 5,City 3,P090,Product 90,Category 15,5,299.19,1495.95,5,236.52
O01646,2025-01-02,C219,Customer 219,Region 1,City 10,P024,Product 24,Category 9,1,73.05,73.05,20,16.83
O01647,2025-06-20,C289,Customer 289,Region 6,City 20,P042,Product 42,Category 12,3,416.99,1250.97,5,121.58
O01648,2025-05-02,C268,Customer 268,Region 8,City 29,P078,Product 78,Category 3,8,382.56,3060.48,15,543.58
O01649,2025-03-18,C095,Customer 95,Region 7,City 6,P023,Product 23,Category 8,1,444.27,444.27,5,107.12
O01650,2025-03-03,C258,Customer 258,Region 5,City 19,P069,Product 69,Category 9,9,386.3,3476.7,0,862.51
O01651,2025-08-19,C141,Customer 141,Region 2,City 22,P048,Product 48,Category 3,3,392.2,1176.6,20,255.92
O01652,2025-07-25,C174,Customer 174,Region 10,City 25,P060,Product 60,Category 15,9,197.8,1780.2,15,440.18
O01653,2025-07-29,C190,Customer 190,Region 3,City 11,P060,Product 60,Category 15,7,197.8,1384.6,5,151.39
O01654,2025-02-10,C195,Customer 195,Region 1,City 16,P075,Product 75,Category 15,4,418.32,1673.28,20,227.8
O01655,2025-03-31,C004,Customer 4,Region 6,City 5,P003,Product 3,Category 3,1,436.22,436.22,0,60.18
O01656,2025-04-15,C113,Customer 113,Region 8,City 24,P087,Product 87,Category 12,1,230.44,230.44,15,57.66
O01657,2025-02-19,C063,Customer 63,Region 9,City 4,P075,Product 75,Category 15,1,418.32,418.32,10,22.68
O01658,2025-05-09,C071,Customer 71,Region 3,City 12,P090,Product 90,Category 15,2,299.19,598.38,20,162.55
O01659,2025-09-24,C029,Customer 29,Region 9,City 30,P024,Product 24,Category 9,4,73.05,292.2,10,24.32
O01660,2025-03-25,C202,Customer 202,Region 7,City 23,P069,Product 69,Category 9,2,386.3,772.6,5,120.81
O01661,2025-11-30,C143,Customer 143,Region 8,City 24,P056,Product 56,Category 11,7,261.99,1833.93,5,228.81
O01662,2025-06-24,C126,Customer 126,Region 7,City 7,P095,Product 95,Category 5,2,177.16,354.32,10,58.22
O01663,2025-03-07,C181,Customer 181,Region 4,City 2,P015,Product 15,Category 15,5,366.97,1834.85,10,280.09
O01664,2025-02-24,C123,Customer 123,Region 5,City 4,P051,Product 51,Category 6,2,16.21,32.42,10,9.3
O01665,2025-10-12,C194,Customer 194,Region 1,City 15,P096,Product 96,Category 6,9,437.68,3939.12,20,321.0
O01666,2025-11-13,C197,Customer 197,Region 10,City 18,P003,Product 3,Category 3,3,436.22,1308.66,5,79.05
O01667,2025-01-28,C014,Customer 14,Region 7,City 15,P030,Product 30,Category 15,2,225.39,450.78,10,55.13
O01668,2025-06-12,C216,Customer 216,Region 9,City 7,P072,Product 72,Category 12,4,27.53,110.12,15,26.85
O01669,2025-08-07,C256,Customer 256,Region 10,City 17,P083,Product 83,Category 8,5,465.48,2327.4,10,590.08
O01670,2025-05-11,C147,Customer 147,Region 7,City 28,P020,Product 20,Category 5,5,261.28,1306.4,5,211.58
O01671,2025-08-01,C128,Customer 128,Region 2,City 9,P054,Product 54,Category 9,3,12.91,38.73,20,2.22
O01672,2025-01-11,C022,Customer 22,Region 2,City 23,P071,Product 71,Category 11,3,289.19,867.57,20,116.42
O01673,2025-03-24,C293,Customer 293,Region 3,City 24,P002,Product 2,Category 2,10,181.44,1814.4,0,452.43
O01674,2025-11-08,C246,Customer 246,Region 10,City 7,P030,Product 30,Category 15,7,225.39,1577.73,0,193.0
O01675,2025-06-01,C138,Customer 138,Region 2,City 19,P006,Product 6,Category 6,6,65.37,392.22,5,42.29
O01676,2025-03-30,C093,Customer 93,Region 8,City 4,P068,Product 68,Category 8,2,366.31,732.62,0,61.97
O01677,2025-12-29,C036,Customer 36,Region 9,City 7,P098,Product 98,Category 8,6,335.46,2012.76,5,312.66
O01678,2025-08-24,C061,Customer 61,Region 1,City 2,P005,Product 5,Category 5,6,86.73,520.38,15,95.01
O01679,2025-11-25,C250,Customer 250,Region 5,City 11,P087,Product 87,Category 12,3,230.44,691.32,20,130.91
O01680,2025-05-07,C009,Customer 9,Region 7,City 10,P074,Product 74,Category 14,6,291.07,1746.42,10,172.1
O01681,2025-03-12,C265,Customer 265,Region 8,City 26,P003,Product 3,Category 3,6,436.22,2617.32,15,223.82
O01682,2025-12-14,C117,Customer 117,Region 10,City 28,P079,Product 79,Category 4,2,47.04,94.08,10,14.48
O01683,2025-06-15,C257,Customer 257,Region 6,City 18,P070,Product 70,Category 10,7,231.01,1617.07,20,121.87
O01684,2025-02-26,C139,Customer 139,Region 8,City 20,P071,Product 71,Category 11,8,289.19,2313.52,15,654.12
O01685,2025-06-12,C246,Customer 246,Region 10,City 7,P056,Product 56,Category 11,1,261.99,261.99,10,17.49
O01686,2025-02-12,C118,Customer 118,Region 4,City 29,P005,Product 5,Category 5,3,86.73,260.19,15,29.94
O01687,2025-01-06,C277,Customer 277,Region 10,City 8,P036,Product 36,Category 6,9,93.48,841.32,10,149.34
O01688,2025-07-06,C191,Customer 191,Region 5,City 12,P075,Product 75,Category 15,6,418.32,2509.92,5,485.53
O01689,2025-11-20,C093,Customer 93,Region 8,City 4,P063,Product 63,Category 3,3,307.88,923.64,20,135.91
O01690,2025-07-19,C211,Customer 211,Region 9,City 2,P090,Product 90,Category 15,2,299.19,598.38,15,58.76
O01691,2025-10-01,C179,Customer 179,Region 5,City 30,P066,Product 66,Category 6,7,79.06,553.42,0,101.51
O01692,2025-03-27,C135,Customer 135,Region 2,City 16,P059,Product 59,Category 14,7,348.66,2440.62,5,559.48
O01693,2025-09-17,C118,Customer 118,Region 4,City 29,P093,Product 93,Category 3,5,53.85,269.25,10,51.61
O01694,2025-01-16,C034,Customer 34,Region 2,City 5,P069,Product 69,Category 9,2,386.3,772.6,10,54.44
O01695,2025-12-03,C029,Customer 29,Region 9,City 30,P087,Product 87,Category 12,4,230.44,921.76,20,116.14
O01696,2025-10-15,C061,Customer 61,Region 1,City 2,P006,Product 6,Category 6,9,65.37,588.33,0,71.83
O01697,2025-04-28,C053,Customer 53,Region 8,City 24,P006,Product 6,Category 6,9,65.37,588.33,15,88.52
O01698,2025-10-19,C274,Customer 274,Region 1,City 5,P034,Product 34,Category 4,10,389.34,3893.4,10,954.77
O01699,2025-04-27,C039,Customer 39,Region 6,City 10,P063,Product 63,Category 3,7,307.88,2155.16,15,109.87
O01700,2025-02-03,C267,Customer 267,Region 5,City 28,P065,Product 65,Category 5,1,194.4,194.4,0,16.47
O01701,2025-03-31,C098,Customer 98,Region 5,City 9,P011,Product 11,Category 11,6,48.35,290.1,10,41.42
O01702,2025-09-02,C127,Customer 127,Region 7,City 8,P075,Product 75,Category 15,3,418.32,1254.96,5,224.49
O01703,2025-08-12,C094,Customer 94,Region 10,City 5,P057,Product 57,Category 12,8,310.13,2481.04,0,496.63
O01704,2025-02-28,C142,Customer 142,Region 2,City 23,P002,Product 2,Category 2,2,181.44,362.88,20,56.4
O01705,2025-07-02,C048,Customer 48,Region 10,City 19,P063,Product 63,Category 3,10,307.88,3078.8,0,636.84
O01706,2025-05-27,C219,Customer 219,Region 1,City 10,P035,Product 35,Category 5,8,149.03,1192.24,5,323.06
O01707,2025-11-10,C103,Customer 103,Region 3,City 14,P099,Product 99,Category 9,5,154.71,773.55,10,222.54
O01708,2025-10-12,C300,Customer 300,Region 5,City 1,P032,Product 32,Category 2,8,246.16,1969.28,20,141.69
O01709,2025-08-10,C247,Customer 247,Region 6,City 8,P001,Product 1,Category 1,7,254.75,1783.25,15,252.95
O01710,2025-04-29,C241,Customer 241,Region 6,City 2,P099,Product 99,Category 9,7,154.71,1082.97,10,150.74
O01711,2025-07-16,C080,Customer 80,Region 8,City 21,P051,Product 51,Category 6,3,16.21,48.63,10,13.84
O01712,2025-09-28,C014,Customer 14,Region 7,City 15,P001,Product 1,Category 1,7,254.75,1783.25,15,503.76
O01713,2025-09-28,C266,Customer 266,Region 10,City 27,P027,Product 27,Category 12,5,273.37,1366.85,0,306.84
O01714,2025-03-06,C077,Customer 77,Region 8,City 18,P067,Product 67,Category 7,1,245.24,245.24,20,29.72
O01715,2025-01-31,C179,Customer 179,Region 5,City 30,P072,Product 72,Category 12,1,27.53,27.53,15,5.32
O01716,2025-08-16,C085,Customer 85,Region 3,City 26,P018,Product 18,Category 3,5,218.78,1093.9,5,111.38
O01717,2025-08-24,C008,Customer 8,Region 10,City 9,P065,Product 65,Category 5,2,194.4,388.8,5,22.65
O01718,2025-09-24,C148,Customer 148,Region 1,City 29,P091,Product 91,Category 1,6,338.65,2031.9,5,299.37
