OrderID,CustomerID,ProductID,OrderDate,Quantity,SalesAmount,Discount,Profit
O01546,C191,P033,2025-03-14,5,1961.85,5,224.78
O01547,C243,P045,2025-08-15,2,378.58,15,26.06
O01548,C033,P055,2025-10-22,2,431.34,10,84.38
O01549,C111,P073,2025-05-19,3,296.19,20,58.62
O01550,C282,P023,2025-08-24,6,2665.62,15,583.94
O01551,C048,P070,2025-05-14,8,1848.08,15,254.04
O01552,C098,P024,2025-04-21,8,584.4,20,130.74
O01553,C113,P087,2025-08-27,7,1613.08,0,119.37
O01554,C126,P066,2025-07-21,7,553.42,5,80.54
O01555,C082,P041,2025-01-28,2,534.24,15,90.38
O01556,C210,P034,2025-06-11,10,3893.4,10,810.1
O01557,C275,P004,2025-02-15,9,4015.89,0,665.59
O01558,C120,P012,2025-05-09,7,3172.05,5,717.36
O01559,C203,P010,2025-07-30,3,879.03,15,250.63
O01560,C242,P021,2025-10-30,3,378.27,10,35.93
O01561,C148,P079,2025-09-14,9,423.36,20,65.25
O01562,C021,P093,2025-04-06,3,161.55,15,16.64
O01563,C250,P021,2025-10-26,9,1134.81,20,188.0
O01564,C012,P062,2025-08-11,10,1677.0,10,211.22
O01565,C135,P050,2025-11-08,1,464.52,15,29.28
O01566,C045,P057,2025-07-06,8,2481.04,10,431.36
O01567,C060,P021,2025-01-14,3,378.27,15,24.68
O01568,C160,P039,2025-02-07,3,1469.91,5,176.9
O01569,C221,P015,2025-08-09,6,2201.82,10,417.05
O01570,C218,P097,2025-08-03,6,1358.22,5,379.96
O01571,C034,P056,2025-03-18,9,2357.91,15,176.23
O01572,C072,P029,2025-05-11,1,260.21,0,54.01
O01573,C023,P052,2025-08-13,9,3687.39,15,199.57
O01574,C170,P054,2025-06-24,3,38.73,0,2.1
O01575,C023,P010,2025-08-19,5,1465.05,0,237.48
O01576,C115,P064,2025-11-25,6,2675.64,5,694.44
O01577,C092,P005,2025-01-30,3,260.19,5,37.21
O01578,C019,P074,2025-02-15,4,1164.28,5,177.63
O01579,C047,P054,2025-04-21,9,116.19,15,10.61
O01580,C043,P051,2025-01-17,3,48.63,5,11.57
O01581,C220,P019,2025-12-25,3,61.86,15,15.06
O01582,C246,P055,2025-12-28,5,1078.35,20,113.97
O01583,C219,P042,2025-08-01,9,3752.91,15,426.23
O01584,C141,P028,2025-11-20,8,1494.24,5,297.8
O01585,C196,P042,2025-03-13,9,3752.91,10,1099.06
O01586,C163,P059,2025-05-05,6,2091.96,5,173.16
O01587,C275,P015,2025-04-15,5,1834.85,10,178.99
O01588,C208,P084,2025-01-15,3,1231.74,20,343.3
O01589,C028,P050,2025-11-15,1,464.52,5,102.01
O01590,C047,P037,2025-08-28,4,1318.0,0,232.9
O01591,C260,P097,2025-06-10,1,226.37,20,62.12
O01592,C117,P078,2025-11-16,7,2677.92,15,713.85
O01593,C124,P054,2025-02-23,10,129.1,0,33.85
O01594,C117,P091,2025-03-20,3,1015.95,0,182.45
O01595,C111,P059,2025-09-25,4,1394.64,10,165.82
O01596,C291,P003,2025-06-20,5,2181.1,10,391.19
O01597,C232,P087,2025-07-11,1,230.44,20,59.03
O01598,C122,P026,2025-02-04,6,2849.22,0,718.87
O01599,C181,P042,2025-07-20,9,3752.91,20,441.26
O01600,C033,P035,2025-12-26,10,1490.3,15,228.72
O01601,C080,P066,2025-12-22,2,158.12,10,42.33
O01602,C046,P047,2025-06-14,7,1386.77,10,119.06
O01603,C096,P069,2025-01-10,2,772.6,10,75.58
O01604,C263,P069,2025-06-08,3,1158.9,0,159.44
O01605,C018,P030,2025-08-26,8,1803.12,20,382.6
O01606,C091,P076,2025-08-29,6,126.36,20,25.06
O01607,C056,P075,2025-09-08,2,836.64,10,134.15
O01608,C230,P077,2025-09-10,4,1900.04,0,419.04
O01609,C190,P069,2025-05-21,1,386.3,15,58.85
O01610,C252,P025,2025-08-18,9,312.93,10,82.66
O01611,C207,P014,2025-03-18,2,318.56,10,73.99
O01612,C084,P045,2025-03-03,8,1514.32,20,358.08
O01613,C125,P029,2025-09-06,5,1301.05,20,87.1
O01614,C268,P042,2025-07-22,5,2084.95,10,553.7
O01615,C005,P056,2025-01-25,7,1833.93,5,359.86
O01616,C218,P010,2025-05-05,9,2637.09,5,594.47
O01617,C018,P060,2025-08-14,8,1582.4,0,378.38
O01618,C291,P078,2025-09-09,3,1147.68,10,114.53
O01619,C083,P045,2025-07-31,6,1135.74,5,319.42
O01620,C155,P046,2025-05-07,10,420.9,5,64.19
O01621,C228,P044,2025-04-11,9,333.9,0,46.38
O01622,C002,P096,2025-04-05,9,3939.12,20,638.77
O01623,C206,P006,2025-07-28,1,65.37,10,6.46
O01624,C195,P060,2025-10-09,1,197.8,10,52.43
O01625,C277,P096,2025-10-04,10,4376.8,15,379.16
O01626,C024,P081,2025-09-22,9,1014.66,5,150.28
O01627,C055,P020,2025-09-13,3,783.84,5,164.49
O01628,C242,P075,2025-05-27,7,2928.24,0,778.98
O01629,C012,P010,2025-03-25,9,2637.09,15,525.75
O01630,C253,P071,2025-12-15,4,1156.76,10,134.28
O01631,C242,P014,2025-04-27,5,796.4,20,169.77
O01632,C160,P088,2025-04-24,1,289.01,10,59.81
O01633,C236,P022,2025-07-09,7,3319.4,5,638.46
O01634,C223,P076,2025-09-14,9,189.54,15,40.13
O01635,C222,P026,2025-03-19,4,1899.48,20,549.97
O01636,C044,P070,2025-04-03,7,1617.07,10,203.21
O01637,C280,P066,2025-08-17,3,237.18,20,24.64
O01638,C005,P024,2025-02-18,2,146.1,0,22.08
O01639,C060,P089,2025-01-09,5,1104.6,0,324.69
O01640,C010,P023,2025-12-26,1,444.27,15,122.76
O01641,C272,P065,2025-08-08,6,1166.4,20,280.52
O01642,C050,P075,2025-11-29,4,1673.28,15,217.81
O01643,C033,P088,2025-01-03,6,1734.06,0,503.31
O01644,C084,P079,2025-02-03,4,188.16,0,29.72
O01645,C182,P090,2025-08-21,5,1495.95,5,236.52
O01646,C219,P024,2025-01-02,1,73.05,20,16.83
O01647,C289,P042,2025-06-20,3,1250.97,5,121.58
O01648,C268,P078,2025-05-02,8,3060.48,15,543.58
O01649,C095,P023,2025-03-18,1,444.27,5,107.12
O01650,C258,P069,2025-03-03,9,3476.7,0,862.51
O01651,C141,P048,2025-08-19,3,1176.6,20,255.92
O01652,C174,P060,2025-07-25,9,1780.2,15,440.18
O01653,C190,P060,2025-07-29,7,1384.6,5,151.39
O01654,C195,P075,2025-02-10,4,1673.28,20,227.8
O01655,C004,P003,2025-03-31,1,436.22,0,60.18
O01656,C113,P087,2025-04-15,1,230.44,15,57.66
O01657,C063,P075,2025-02-19,1,418.32,10,22.68
O01658,C071,P090,2025-05-09,2,598.38,20,162.55
O01659,C029,P024,2025-09-24,4,292.2,10,24.32
O01660,C202,P069,2025-03-25,2,772.6,5,120.81
O01661,C143,P056,2025-11-30,7,1833.93,5,228.81
O01662,C126,P095,2025-06-24,2,354.32,10,58.22
O01663,C181,P015,2025-03-07,5,1834.85,10,280.09
O01664,C123,P051,2025-02-24,2,32.42,10,9.3
O01665,C194,P096,2025-10-12,9,3939.12,20,321.0
O01666,C197,P003,2025-11-13,3,1308.66,5,79.05
O01667,C014,P030,2025-01-28,2,450.78,10,55.13
O01668,C216,P072,2025-06-12,4,110.12,15,26.85
O01669,C256,P083,2025-08-07,5,2327.4,10,590.08
O01670,C147,P020,2025-05-11,5,1306.4,5,211.58
O01671,C128,P054,2025-08-01,3,38.73,20,2.22
O01672,C022,P071,2025-01-11,3,867.57,20,116.42
O01673,C293,P002,2025-03-24,10,1814.4,0,452.43
O01674,C246,P030,2025-11-08,7,1577.73,0,193.0
O01675,C138,P006,2025-06-01,6,392.22,5,42.29
O01676,C093,P068,2025-03-30,2,732.62,0,61.97
O01677,C036,P098,2025-12-29,6,2012.76,5,312.66
O01678,C061,P005,2025-08-24,6,520.38,15,95.01
O01679,C250,P087,2025-11-25,3,691.32,20,130.91
O01680,C009,P074,2025-05-07,6,1746.42,10,172.1
O01681,C265,P003,2025-03-12,6,2617.32,15,223.82
O01682,C117,P079,2025-12-14,2,94.08,10,14.48
O01683,C257,P070,2025-06-15,7,1617.07,20,121.87
O01684,C139,P071,2025-02-26,8,2313.52,15,654.12
O01685,C246,P056,2025-06-12,1,261.99,10,17.49
O01686,C118,P005,2025-02-12,3,260.19,15,29.94
O01687,C277,P036,2025-01-06,9,841.32,10,149.34
O01688,C191,P075,2025-07-06,6,2509.92,5,485.53
O01689,C093,P063,2025-11-20,3,923.64,20,135.91
O01690,C211,P090,2025-07-19,2,598.38,15,58.76
O01691,C179,P066,2025-10-01,7,553.42,0,101.51
O01692,C135,P059,2025-03-27,7,2440.62,5,559.48
O01693,C118,P093,2025-09-17,5,269.25,10,51.61
O01694,C034,P069,2025-01-16,2,772.6,10,54.44
O01695,C029,P087,2025-12-03,4,921.76,20,116.14
O01696,C061,P006,2025-10-15,9,588.33,0,71.83
O01697,C053,P006,2025-04-28,9,588.33,15,88.52
O01698,C274,P034,2025-10-19,10,3893.4,10,954.77
O01699,C039,P063,2025-04-27,7,2155.16,15,109.87
O01700,C267,P065,2025-02-03,1,194.4,0,16.47
O01701,C098,P011,2025-03-31,6,290.1,10,41.42
O01702,C127,P075,2025-09-02,3,1254.96,5,224.49
O01703,C094,P057,2025-08-12,8,2481.04,0,496.63
O01704,C142,P002,2025-02-28,2,362.88,20,56.4
O01705,C048,P063,2025-07-02,10,3078.8,0,636.84
O01706,C219,P035,2025-05-27,8,1192.24,5,323.06
O01707,C103,P099,2025-11-10,5,773.55,10,222.54
O01708,C300,P032,2025-10-12,8,1969.28,20,141.69
O01709,C247,P001,2025-08-10,7,1783.25,15,252.95
O01710,C241,P099,2025-04-29,7,1082.97,10,150.74
O01711,C080,P051,2025-07-16,3,48.63,10,13.84
O01712,C014,P001,2025-09-28,7,1783.25,15,503.76
O01713,C266,P027,2025-09-28,5,1366.85,0,306.84
O01714,C077,P067,2025-03-06,1,245.24,20,29.72
O01715,C179,P072,2025-01-31,1,27.53,15,5.32
O01716,C085,P018,2025-08-16,5,1093.9,5,111.38
O01717,C008,P065,2025-08-24,2,388.8,5,22.65
O01718,C148,P091,2025-09-24,6,2031.9,5,299.37
O01719,C139,P092,2025-03-14,2,268.68,0,52.69
O01720,C057,P040,2025-06-20,2,912.58,0,147.87
O01721,C104,P024,2025-06-07,10,730.5,15,88.04
O01722,C182,P098,2025-10-26,2,670.92,20,161.68
O01723,C226,P023,2025-12-30,1,444.27,15,75.2
O01724,C272,P066,2025-02-20,5,395.3,15,60.58
O01725,C195,P052,2025-01-08,5,2048.55,5,408.36
O01726,C144,P098,2025-09-12,8,2683.68,10,611.54
O01727,C065,P019,2025-08-26,4,82.48,5,14.87
O01728,C270,P055,2025-10-13,2,431.34,5,62.97
O01729,C272,P041,2025-11-02,10,2671.2,10,611.31
O01730,C188,P013,2025-05-06,9,423.36,20,30.04
O01731,C282,P041,2025-05-13,10,2671.2,15,609.91
O01732,C245,P083,2025-03-01,2,930.96,10,220.19
O01733,C039,P030,2025-07-17,6,1352.34,0,369.92
O01734,C060,P011,2025-03-01,3,145.05,20,24.79
O01735,C153,P035,2025-12-03,3,447.09,20,87.55
O01736,C154,P018,2025-08-15,10,2187.8,15,153.58
O01737,C074,P044,2025-07-24,9,333.9,20,95.72
O01738,C171,P096,2025-11-02,2,875.36,0,233.63
O01739,C085,P090,2025-08-26,5,1495.95,15,196.29
O01740,C005,P096,2025-11-21,6,2626.08,10,515.21
O01741,C293,P057,2025-03-20,5,1550.65,0,358.07
O01742,C087,P097,2025-03-24,3,679.11,5,119.31
O01743,C257,P034,2025-03-12,1,389.34,15,88.16
O01744,C004,P089,2025-03-18,8,1767.36,10,497.17
O01745,C290,P100,2025-02-07,7,829.99,0,85.03
O01746,C166,P003,2025-01-29,6,2617.32,10,720.13
O01747,C254,P090,2025-01-31,6,1795.14,15,332.18
O01748,C260,P036,2025-05-13,1,93.48,5,8.2
O01749,C060,P054,2025-05-28,6,77.46,5,20.33
O01750,C159,P074,2025-02-12,7,2037.49,20,559.01
O01751,C028,P047,2025-05-03,2,396.22,20,26.71
O01752,C285,P071,2025-05-17,10,2891.9,15,839.48
O01753,C132,P062,2025-02-01,10,1677.0,15,487.72
O01754,C167,P031,2025-07-30,6,419.4,20,59.36
O01755,C098,P019,2025-09-20,10,206.2,20,53.7
O01756,C120,P077,2025-12-04,7,3325.07,20,171.0
O01757,C268,P078,2025-07-01,3,1147.68,0,145.29
O01758,C270,P022,2025-06-17,7,3319.4,10,557.51
O01759,C278,P030,2025-04-30,6,1352.34,5,325.35
O01760,C145,P002,2025-06-11,6,1088.64,15,302.41
O01761,C255,P022,2025-05-12,2,948.4,5,243.98
O01762,C268,P067,2025-07-07,9,2207.16,5,553.06
O01763,C279,P040,2025-02-24,3,1368.87,5,184.84
O01764,C191,P062,2025-10-02,10,1677.0,20,302.79
O01765,C282,P038,2025-08-14,3,92.4,0,6.84
O01766,C262,P033,2025-01-08,2,784.74,10,181.76
O01767,C201,P013,2025-07-21,3,141.12,0,36.39
O01768,C265,P046,2025-02-23,3,126.27,20,20.51
O01769,C080,P052,2025-10-06,8,3277.68,20,173.69
O01770,C238,P061,2025-03-23,3,379.59,5,113.22
O01771,C051,P013,2025-09-19,5,235.2,0,37.31
O01772,C019,P054,2025-11-05,6,77.46,0,5.63
O01773,C012,P071,2025-09-01,8,2313.52,10,439.1
O01774,C003,P020,2025-01-22,3,783.84,0,134.34
O01775,C285,P062,2025-09-04,2,335.4,15,40.84
O01776,C211,P086,2025-11-26,10,3719.5,15,859.83
O01777,C263,P051,2025-03-08,6,97.26,10,6.63
O01778,C160,P065,2025-06-10,4,777.6,20,214.92
O01779,C258,P068,2025-04-18,7,2564.17,5,198.54
O01780,C180,P028,2025-02-19,4,747.12,15,171.8
O01781,C270,P050,2025-10-29,5,2322.6,15,607.69
O01782,C078,P061,2025-07-26,5,632.65,5,47.08
O01783,C155,P015,2025-03-24,7,2568.79,5,203.25
O01784,C020,P088,2025-07-13,9,2601.09,0,484.55
O01785,C293,P050,2025-06-17,2,929.04,10,272.69
O01786,C196,P004,2025-01-24,2,892.42,0,257.5
O01787,C172,P060,2025-12-02,1,197.8,20,29.17
O01788,C214,P074,2025-03-15,1,291.07,10,46.11
O01789,C038,P058,2025-05-13,1,201.63,5,13.77
O01790,C215,P048,2025-09-22,2,784.4,0,187.87
O01791,C002,P008,2025-04-01,10,2523.2,0,704.82
O01792,C070,P096,2025-03-08,10,4376.8,10,604.34
O01793,C086,P055,2025-03-12,9,1941.03,20,178.8
O01794,C245,P064,2025-07-11,2,891.88,15,45.93
O01795,C028,P084,2025-08-09,7,2874.06,10,659.99
O01796,C116,P089,2025-05-08,10,2209.2,0,497.9
O01797,C148,P093,2025-05-21,2,107.7,5,20.45
O01798,C148,P019,2025-10-25,8,164.96,10,20.78
O01799,C069,P017,2025-08-07,9,3360.24,10,263.94
O01800,C084,P021,2025-07-19,4,504.36,15,29.79
O01801,C084,P072,2025-12-23,9,247.77,15,66.3
O01802,C030,P011,2025-04-20,6,290.1,15,41.82
O01803,C230,P062,2025-12-29,10,1677.0,15,260.53
O01804,C034,P080,2025-12-20,2,645.46,10,160.72
O01805,C061,P080,2025-02-25,5,1613.65,0,223.41
O01806,C299,P041,2025-05-15,3,801.36,0,60.93
O01807,C216,P037,2025-09-21,9,2965.5,10,656.0
O01808,C147,P092,2025-11-28,4,537.36,20,147.41
O01809,C102,P074,2025-06-16,3,873.21,20,84.55
O01810,C151,P047,2025-01-14,3,594.33,0,48.11
O01811,C161,P042,2025-02-08,6,2501.94,20,574.91
O01812,C262,P089,2025-03-23,3,662.76,15,135.89
O01813,C015,P018,2025-08-08,1,218.78,0,11.15
O01814,C286,P061,2025-07-24,10,1265.3,0,315.95
O01815,C081,P027,2025-02-17,2,546.74,15,99.02
O01816,C297,P001,2025-02-14,7,1783.25,10,464.22
O01817,C196,P029,2025-03-21,5,1301.05,10,191.81
O01818,C164,P001,2025-12-11,7,1783.25,10,482.06
O01819,C242,P005,2025-11-08,6,520.38,15,88.4
O01820,C032,P050,2025-11-13,1,464.52,5,74.26
O01821,C268,P079,2025-04-24,5,235.2,20,28.61
O01822,C084,P044,2025-11-02,10,371.0,0,72.96
O01823,C146,P064,2025-03-24,9,4013.46,10,1091.82
O01824,C108,P100,2025-12-17,5,592.85,20,71.04
O01825,C221,P053,2025-08-31,10,4343.0,10,915.23
O01826,C115,P045,2025-05-07,2,378.58,15,71.23
O01827,C291,P063,2025-01-29,1,307.88,0,86.73
O01828,C284,P004,2025-11-27,1,446.21,0,102.25
O01829,C229,P057,2025-05-14,6,1860.78,0,259.48
O01830,C247,P048,2025-06-15,8,3137.6,20,877.87
O01831,C064,P006,2025-05-07,4,261.48,10,74.36
O01832,C077,P022,2025-04-20,8,3793.6,10,555.53
O01833,C298,P033,2025-04-18,4,1569.48,20,112.79
O01834,C261,P042,2025-10-08,10,4169.9,5,642.34
O01835,C145,P073,2025-07-04,3,296.19,5,68.06
O01836,C144,P079,2025-07-20,6,282.24,5,62.37
O01837,C280,P083,2025-06-22,1,465.48,15,72.58
O01838,C293,P049,2025-05-20,9,4424.31,20,375.68
O01839,C232,P082,2025-09-20,8,3101.6,20,762.33
O01840,C154,P061,2025-05-31,4,506.12,10,146.77
O01841,C098,P057,2025-04-20,5,1550.65,0,233.83
O01842,C203,P076,2025-02-28,7,147.42,15,21.7
O01843,C201,P029,2025-07-01,4,1040.84,5,310.25
O01844,C216,P024,2025-06-24,7,511.35,15,102.05
O01845,C139,P002,2025-02-10,6,1088.64,15,262.05
O01846,C272,P061,2025-06-17,2,253.06,10,21.77
O01847,C263,P056,2025-09-03,1,261.99,15,69.93
O01848,C142,P025,2025-12-03,9,312.93,20,66.07
O01849,C043,P025,2025-03-21,4,139.08,10,38.45
O01850,C145,P093,2025-02-28,3,161.55,0,12.37
O01851,C298,P013,2025-09-05,10,470.4,5,34.55
O01852,C112,P042,2025-01-12,4,1667.96,15,280.96
O01853,C079,P061,2025-12-23,7,885.71,20,213.02
O01854,C246,P084,2025-02-08,5,2052.9,15,227.4
O01855,C110,P034,2025-12-03,6,2336.04,15,573.88
O01856,C125,P070,2025-03-16,3,693.03,0,186.95
O01857,C292,P054,2025-01-12,6,77.46,20,14.58
O01858,C217,P045,2025-07-27,4,757.16,0,156.34
O01859,C226,P076,2025-01-06,4,84.24,15,11.68
O01860,C127,P014,2025-07-14,5,796.4,5,152.07
O01861,C070,P073,2025-09-21,8,789.84,5,217.44
O01862,C060,P089,2025-01-24,6,1325.52,15,72.39
O01863,C273,P098,2025-05-18,9,3019.14,15,230.27
O01864,C225,P001,2025-05-15,7,1783.25,20,335.03
O01865,C008,P039,2025-10-31,2,979.94,15,94.52
O01866,C011,P021,2025-12-26,7,882.63,10,189.25
O01867,C047,P011,2025-03-10,8,386.8,20,62.1
O01868,C038,P076,2025-01-04,9,189.54,5,27.97
O01869,C167,P002,2025-04-30,1,181.44,20,52.78
O01870,C185,P065,2025-02-23,1,194.4,15,51.14
O01871,C168,P097,2025-11-20,10,2263.7,0,569.38
O01872,C284,P009,2025-09-29,9,1389.15,5,153.4
O01873,C260,P021,2025-06-10,10,1260.9,20,276.22
O01874,C153,P043,2025-03-17,7,2620.8,15,626.48
O01875,C229,P074,2025-09-02,2,582.14,15,151.17
O01876,C131,P069,2025-09-14,1,386.3,5,92.15
O01877,C277,P070,2025-10-16,10,2310.1,5,317.29
O01878,C295,P075,2025-05-27,2,836.64,5,127.53
O01879,C050,P084,2025-11-05,1,410.58,0,44.22
O01880,C223,P035,2025-11-10,7,1043.21,15,164.12
O01881,C188,P024,2025-08-07,5,365.25,10,108.1
O01882,C003,P016,2025-06-24,8,239.36,10,62.64
O01883,C045,P073,2025-12-09,10,987.3,5,292.84
O01884,C269,P025,2025-07-19,3,104.31,0,15.3
O01885,C090,P050,2025-10-25,10,4645.2,20,1037.25
O01886,C105,P009,2025-07-19,10,1543.5,10,271.52
O01887,C069,P040,2025-08-25,8,3650.32,10,810.26
O01888,C196,P054,2025-10-01,1,12.91,0,0.84
O01889,C028,P075,2025-08-28,1,418.32,0,124.04
O01890,C223,P034,2025-10-28,6,2336.04,10,459.03
O01891,C207,P015,2025-01-21,4,1467.88,10,364.18
O01892,C219,P021,2025-06-07,5,630.45,0,139.45
O01893,C093,P024,2025-05-12,5,365.25,5,58.79
O01894,C221,P063,2025-07-30,2,615.76,20,161.52
O01895,C160,P036,2025-02-14,8,747.84,0,165.96
O01896,C105,P026,2025-06-24,5,2374.35,15,200.55
O01897,C142,P100,2025-01-22,1,118.57,0,32.53
O01898,C055,P042,2025-08-03,4,1667.96,5,330.78
O01899,C267,P037,2025-04-21,10,3295.0,20,626.14
O01900,C192,P089,2025-06-01,8,1767.36,0,273.75
O01901,C127,P081,2025-04-29,2,225.48,15,28.93
O01902,C026,P061,2025-05-08,1,126.53,15,10.67
O01903,C062,P065,2025-07-28,3,583.2,10,76.62
O01904,C154,P097,2025-09-17,10,2263.7,5,199.29
O01905,C250,P096,2025-06-26,9,3939.12,10,428.22
O01906,C295,P063,2025-10-28,4,1231.52,20,247.86
O01907,C184,P037,2025-09-20,10,3295.0,10,582.28
O01908,C289,P044,2025-04-06,6,222.6,10,17.4
O01909,C133,P084,2025-06-25,7,2874.06,10,667.03
O01910,C225,P018,2025-09-17,2,437.56,0,77.05
O01911,C060,P088,2025-01-13,9,2601.09,10,322.58
O01912,C252,P084,2025-02-08,10,4105.8,0,312.59
O01913,C062,P082,2025-06-29,9,3489.3,15,825.67
O01914,C078,P034,2025-05-21,6,2336.04,10,300.46
O01915,C199,P001,2025-08-23,4,1019.0,0,246.44
O01916,C282,P046,2025-11-23,10,420.9,20,80.29
O01917,C295,P088,2025-04-08,1,289.01,0,54.13
O01918,C135,P048,2025-08-21,2,784.4,5,179.5
O01919,C043,P078,2025-12-18,10,3825.6,10,675.86
O01920,C154,P023,2025-12-30,10,4442.7,10,443.33
O01921,C152,P085,2025-05-21,7,3192.77,5,559.03
O01922,C108,P083,2025-06-12,9,4189.32,5,591.27
O01923,C158,P085,2025-11-19,10,4561.1,15,817.9
O01924,C013,P029,2025-04-16,5,1301.05,0,383.94
O01925,C252,P017,2025-03-27,2,746.72,20,122.74
O01926,C180,P016,2025-02-27,10,299.2,15,71.43
O01927,C033,P085,2025-12-08,7,3192.77,10,182.44
O01928,C116,P073,2025-11-16,9,888.57,20,126.13
O01929,C230,P066,2025-10-08,10,790.6,20,95.65
O01930,C073,P073,2025-05-27,5,493.65,20,64.66
O01931,C230,P052,2025-07-01,8,3277.68,5,887.99
O01932,C212,P037,2025-10-16,9,2965.5,10,338.47
O01933,C067,P086,2025-09-28,6,2231.7,0,457.48
O01934,C160,P046,2025-06-04,9,378.81,0,107.62
O01935,C105,P071,2025-04-09,2,578.38,0,93.39
O01936,C030,P071,2025-01-03,10,2891.9,5,511.42
O01937,C085,P059,2025-11-14,8,2789.28,5,684.27
O01938,C190,P020,2025-01-02,5,1306.4,10,261.29
O01939,C098,P046,2025-11-07,2,84.18,15,23.39
O01940,C096,P016,2025-01-09,2,59.84,15,4.78
O01941,C013,P007,2025-09-27,5,2258.85,10,396.53
O01942,C045,P026,2025-07-26,5,2374.35,10,627.57
O01943,C040,P005,2025-09-13,8,693.84,10,200.24
O01944,C139,P062,2025-03-17,7,1173.9,15,192.31
O01945,C052,P046,2025-10-30,5,210.45,20,44.32
O01946,C193,P054,2025-09-15,6,77.46,10,4.65
O01947,C092,P006,2025-03-15,6,392.22,10,97.66
O01948,C019,P008,2025-12-21,7,1766.24,10,213.14
O01949,C273,P047,2025-01-02,4,792.44,5,60.34
O01950,C250,P066,2025-05-05,6,474.36,20,116.4
O01951,C123,P042,2025-09-27,2,833.98,5,87.25
O01952,C035,P037,2025-06-30,3,988.5,15,56.8
O01953,C214,P096,2025-04-01,3,1313.04,15,101.37
O01954,C120,P015,2025-12-25,5,1834.85,0,285.35
O01955,C122,P072,2025-06-12,10,275.3,10,39.19
O01956,C240,P063,2025-10-31,10,3078.8,15,410.51
O01957,C277,P029,2025-09-26,3,780.63,15,205.38
O01958,C235,P032,2025-12-17,9,2215.44,20,413.28
O01959,C287,P095,2025-09-20,8,1417.28,10,109.63
O01960,C055,P021,2025-01-31,10,1260.9,0,146.72
O01961,C073,P050,2025-08-10,4,1858.08,10,142.59
O01962,C232,P021,2025-08-07,3,378.27,5,29.22
O01963,C004,P061,2025-05-24,7,885.71,0,139.23
O01964,C241,P099,2025-03-01,5,773.55,10,173.22
O01965,C116,P049,2025-09-16,8,3932.72,20,219.86
O01966,C052,P060,2025-06-07,8,1582.4,5,471.89
O01967,C232,P028,2025-10-26,7,1307.46,10,355.38
O01968,C210,P002,2025-05-20,6,1088.64,10,106.72
O01969,C237,P047,2025-01-16,4,792.44,10,51.37
O01970,C231,P035,2025-05-13,8,1192.24,20,165.34
O01971,C253,P025,2025-05-14,8,278.16,10,62.72
O01972,C039,P043,2025-06-12,10,3744.0,20,295.17
O01973,C182,P059,2025-09-28,8,2789.28,20,802.08
O01974,C170,P013,2025-01-04,1,47.04,20,3.38
O01975,C048,P098,2025-12-19,7,2348.22,5,364.13
O01976,C132,P095,2025-09-24,10,1771.6,0,507.75
O01977,C256,P033,2025-12-30,2,784.74,5,204.67
O01978,C039,P052,2025-08-13,4,1638.84,20,297.22
O01979,C161,P035,2025-09-01,3,447.09,10,71.65
O01980,C136,P047,2025-01-26,5,990.55,5,136.25
O01981,C181,P002,2025-05-22,2,362.88,5,44.53
O01982,C156,P014,2025-02-25,6,955.68,10,133.4
O01983,C223,P064,2025-12-12,4,1783.76,5,360.3
O01984,C114,P044,2025-04-23,1,37.1,15,3.15
O01985,C284,P053,2025-08-05,8,3474.4,20,285.74
O01986,C139,P077,2025-02-26,2,950.02,10,208.42
O01987,C088,P006,2025-06-11,10,653.7,20,96.3
O01988,C265,P058,2025-01-27,6,1209.78,10,113.46
O01989,C055,P039,2025-11-27,8,3919.76,10,949.48
O01990,C056,P081,2025-08-11,4,450.96,20,46.82
O01991,C067,P005,2025-09-12,1,86.73,10,9.29
O01992,C236,P044,2025-07-05,9,333.9,15,98.17
O01993,C265,P015,2025-09-10,2,733.94,20,55.86
O01994,C007,P007,2025-10-20,8,3614.16,20,779.8
O01995,C165,P031,2025-10-07,4,279.6,0,70.64
O01996,C186,P031,2025-11-15,2,139.8,5,15.48
O01997,C173,P026,2025-01-16,1,474.87,5,133.01
O01998,C129,P059,2025-06-30,5,1743.3,0,164.64
O01999,C194,P005,2025-02-04,8,693.84,10,160.06
O02000,C239,P090,2025-07-23,3,897.57,5,207.18
O02001,C106,P011,2025-10-15,6,290.1,5,44.29
O02002,C262,P092,2025-07-14,3,403.02,5,25.9
O02003,C220,P083,2025-07-14,7,3258.36,20,239.52
O02004,C162,P030,2025-05-16,6,1352.34,15,363.38
O02005,C191,P018,2025-02-14,8,1750.24,0,104.75
O02006,C234,P006,2025-02-07,4,261.48,20,33.58
O02007,C287,P048,2025-12-13,3,1176.6,5,197.26
O02008,C216,P006,2025-04-13,10,653.7,5,51.5
O02009,C158,P066,2025-12-04,10,790.6,20,132.01
O02010,C270,P053,2025-12-05,2,868.6,20,130.59
O02011,C101,P013,2025-01-26,3,141.12,15,19.33
O02012,C111,P007,2025-01-11,4,1807.08,0,91.37
O02013,C010,P052,2025-12-13,4,1638.84,0,244.11
O02014,C260,P018,2025-01-19,5,1093.9,5,151.87
O02015,C068,P025,2025-02-26,1,34.77,15,8.68
O02016,C289,P044,2025-05-10,8,296.8,15,59.0
O02017,C126,P001,2025-12-23,10,2547.5,20,396.34
O02018,C021,P071,2025-08-20,5,1445.95,0,323.27
